entidad,record_id,record_type,source_sheet,source_row,project_id,project_name,project_name_raw,project_type,product_label,template_key,process,activity_type,task_id,task_name,task_hours,task_start_date,task_end_date,task_done,task_status,task_priority,task_owner,task_overdue,task_notes,template_task_key,meeting_id,meeting_name,meeting_date,meeting_time,meeting_type,meeting_status,meeting_attendees,meeting_notes,communication_id,communication_date,communication_time,communication_type,communication_result,communication_notes,invoice_id,invoice_name,invoice_amount,invoice_sent_date,invoice_due_date,invoice_status,invoice_notes,user_id,user_name,user_role,config_group,config_key,config_value,config_definition,metric_name,metric_value,raw_row_json,raw_formulas_json,project_template_key,template_relation_type,template_match_status,template_process_key,template_activity_key
tareas,TSK000352,task,✅Lista de Tareas,368,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,Capacitación,Actividad,TSK000352,Adicionales: Extracurriculares: Capacitación (2h),0.0,2026-03-04,2026-03-04,false,No iniciado,Alto,Geraldine Araque,N/A,,implementation_schoolpack:ACT-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Adventista"", ""C"": ""Adicionales: Extracurriculares: Capacitación (2h)"", ""D"": ""0.0"", ""E"": ""46085.0"", ""F"": false, ""G"": ""46085.0"", ""H"": ""No iniciado"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque""}","{""J"": """"}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000353,task,✅Lista de Tareas,369,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000353,"Auditoria y puesta en pruebas Importadores (Personas, Instructores y colaboradores)",3.0,2025-12-09,2025-12-17,true,Hecho,Alto,Julian Sanchez ,,,implementation_campuspack:ACT-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Auditoria y puesta en pruebas Importadores (Personas, Instructores y colaboradores)"", ""D"": ""3.0"", ""E"": ""46000.0"", ""F"": true, ""G"": ""46008.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Julian Sanchez ""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000354,task,✅Lista de Tareas,370,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000354,Recepción y auditoria Importador Plan de estudios,4.0,2025-12-19,2025-12-23,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Recepción y auditoria Importador Plan de estudios"", ""D"": ""4.0"", ""E"": ""46010.0"", ""F"": true, ""G"": ""46014.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": ""if(or(F370=TRUE,G370>0,H370=\""Done\"",isblank(E370)),\""N/A\"",if($B$5<=E370,\""N/A\"",\""Overdue\""))""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000355,task,✅Lista de Tareas,371,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,Capacitación,Actividad,TSK000355,Adicionales: Biblioteca: Capacitación (1h),0.0,2026-03-09,2026-03-09,false,No iniciado,Alto,Geraldine Araque,N/A,,implementation_schoolpack:ACT-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Adventista"", ""C"": ""Adicionales: Biblioteca: Capacitación (1h)"", ""D"": ""0.0"", ""E"": ""46090.0"", ""F"": false, ""G"": ""46090.0"", ""H"": ""No iniciado"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque""}","{""J"": """"}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000356,task,✅Lista de Tareas,372,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Capacitación,Actividad,TSK000356,"86458,59,60 - Capacitación Escenciales",3.0,2025-12-19,2025-12-19,false,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""86458,59,60 - Capacitación Escenciales"", ""D"": ""3.0"", ""E"": ""46010.0"", ""F"": false, ""G"": ""46010.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000357,task,✅Lista de Tareas,373,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,Documentación / Actas / Entrega,Actividad,TSK000357,Acta de entrega de la implemenatación Schoolpack,0.0,2026-04-20,2026-04-20,false,No iniciado,Alto,Jhoec Camayo,N/A,,implementation_schoolpack:ACT-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Adventista"", ""C"": ""Acta de entrega de la implemenatación Schoolpack"", ""D"": ""0.0"", ""E"": ""46132.0"", ""F"": false, ""G"": ""46132.0"", ""H"": ""No iniciado"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000358,task,✅Lista de Tareas,374,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Otros,Actividad,TSK000358,Sesión de Francisco con Jalam (Correo),2.0,2025-12-18,2025-12-18,true,Hecho,Medio,Desarrollo,,JALAM,support:ACT-214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Sesión de Francisco con Jalam (Correo)"", ""D"": ""2.0"", ""E"": ""46009.0"", ""F"": true, ""G"": ""46009.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""K"": ""Desarrollo"", ""L"": ""JALAM""}",{},support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000359,task,✅Lista de Tareas,375,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Integraciones,Actividad,TSK000359,83180 - Revisión Pantalla de valoraciones en la interfaz del padre de familia (Correo a Desarrollo) - PENDIENTE DEL AREA DE DESARROLLO,2.0,2025-11-11,2025-11-14,true,Hecho,Urgente,Carmen Donoso,,PENDIENTE DEL AREA DE DESARROLLO ,implementation_campuspack:ACT-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""83180 - Revisión Pantalla de valoraciones en la interfaz del padre de familia (Correo a Desarrollo) - PENDIENTE DEL AREA DE DESARROLLO "", ""D"": ""2.0"", ""E"": ""45972.0"", ""F"": true, ""G"": ""45975.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""K"": ""Carmen Donoso"", ""L"": ""PENDIENTE DEL AREA DE DESARROLLO ""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000360,task,✅Lista de Tareas,376,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Académico,Actividad,TSK000360,"Configuracion academica inicial (Programas, modulos y asignaturas)",3.0,2026-01-19,2026-01-27,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Configuracion academica inicial (Programas, modulos y asignaturas)"", ""D"": ""3.0"", ""E"": ""46041.0"", ""F"": true, ""G"": ""46049.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": ""if(or(F376=TRUE,G376>0,H376=\""Done\"",isblank(E375)),\""N/A\"",if($B$5<=E375,\""N/A\"",\""Overdue\""))""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000361,task,✅Lista de Tareas,377,PRJ0023,Contraloria,Contraloria,Soporte,Schoolpack,support,Otros,Actividad,TSK000361,Informe Contraloria,2.0,2025-12-02,2025-12-03,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Contraloria"", ""C"": ""Informe Contraloria "", ""D"": ""2.0"", ""E"": ""45993.0"", ""F"": true, ""G"": ""45994.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": ""if(or(F377=TRUE,G377>0,H377=\""Done\"",isblank(E377)),\""N/A\"",if($B$5<=E377,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000362,task,✅Lista de Tareas,378,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Otros,Actividad,TSK000362,Mostrar funcionalidad Bank Agent,0.0,2026-01-16,2026-01-16,false,En espera,Urgente,Sebastian Ballesteros,N/A,Llamar al cliente para programación ,support:ACT-216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Mostrar funcionalidad Bank Agent "", ""D"": ""0.0"", ""E"": ""46038.0"", ""F"": false, ""G"": ""46038.0"", ""H"": ""En espera"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""L"": ""Llamar al cliente para programación ""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000363,task,✅Lista de Tareas,379,PRJ0002,Fundación Incolmotos Yamaha,Fundación Incolmotos Yamaha,Soporte,Campuspack,support,Académico,Actividad,TSK000363,Manual de Valoraciones IT,2.0,2025-11-18,2025-12-12,true,Hecho,Alto,Carmen Donoso,,,support:ACT-217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Fundación Incolmotos Yamaha"", ""C"": ""Manual de Valoraciones IT"", ""D"": ""2.0"", ""E"": ""45979.0"", ""F"": true, ""G"": ""46003.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Carmen Donoso""}",{},support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000364,task,✅Lista de Tareas,380,PRJ0027,Casa sobre la Roca - Nuevo Gimnasio Cristiano,Casa sobre la Roca - Nuevo Gimnasio Cristiano,Soporte,Schoolpack,support,Financiero,Actividad,TSK000364,Sesión 1: Financiera,2.0,2025-12-03,2025-12-03,true,Hecho,Alto,Carmen Donoso,N/A,,support:ACT-218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Casa sobre la Roca - Nuevo Gimnasio Cristiano"", ""C"": ""Sesión 1: Financiera "", ""D"": ""2.0"", ""E"": ""45994.0"", ""F"": true, ""G"": ""45994.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": ""if(or(F380=TRUE,G380>0,H380=\""Done\"",isblank(E380)),\""N/A\"",if($B$5<=E380,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000365,task,✅Lista de Tareas,381,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Académico,Actividad,TSK000365,Sesión 2 de prueba integral: Valoraciones,2.0,2025-12-09,2025-12-09,true,Hecho,Alto,Carmen Donoso,N/A,Una vez MISI termine de realizar las pruebas de casos de la liquidación,implementation_campuspack:ACT-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""Sesión 2 de prueba integral: Valoraciones"", ""D"": ""2.0"", ""E"": ""46000.0"", ""F"": true, ""G"": ""46000.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Una vez MISI termine de realizar las pruebas de casos de la liquidación""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000366,task,✅Lista de Tareas,382,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Otros,Actividad,TSK000366,86398 - Cambio perfil de personas a docentes,2.0,2025-12-15,2025-12-15,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""86398 - Cambio perfil de personas a docentes"", ""D"": ""2.0"", ""E"": ""46006.0"", ""F"": true, ""G"": ""46006.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000367,task,✅Lista de Tareas,383,,Confenalco,Confenalco ,,,,,Actividad,TSK000367,Envio de requerimientos tecnicos para actualización de Schoolpack,0.0,2025-12-17,2025-12-17,true,Hecho,Alto,Carmen Donoso,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Confenalco "", ""C"": ""Envio de requerimientos tecnicos para actualización de Schoolpack"", ""D"": ""0.0"", ""E"": ""46008.0"", ""F"": true, ""G"": ""46008.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",,TASK_BELONGS_TO_PROJECT_TEMPLATE,NOT_APPLICABLE,,
tareas,TSK000368,task,✅Lista de Tareas,384,,Confenalco,Confenalco ,,,,,Actividad,TSK000368,Sesión de programación del modelo actual en la nueva pantalla de valoración en un ambiente de pruebas,3.0,2025-12-17,2025-12-17,true,Hecho,Medio,Carmen Donoso,N/A,8am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Confenalco "", ""C"": ""Sesión de programación del modelo actual en la nueva pantalla de valoración en un ambiente de pruebas"", ""D"": ""3.0"", ""E"": ""46008.0"", ""F"": true, ""G"": ""46008.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""8am""}","{""J"": """"}",,TASK_BELONGS_TO_PROJECT_TEMPLATE,NOT_APPLICABLE,,
tareas,TSK000369,task,✅Lista de Tareas,385,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000369,Recepción y auditoria Importador Grupos académicos y Notas,2.0,2026-01-20,2026-01-22,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Recepción y auditoria Importador Grupos académicos y Notas"", ""D"": ""2.0"", ""E"": ""46042.0"", ""F"": true, ""G"": ""46044.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000370,task,✅Lista de Tareas,386,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000370,Puesta en pruebas del Importador Plan de estudios,1.0,2026-01-20,2026-01-20,false,Hecho,Alto,Julian Sanchez ,N/A,,implementation_campuspack:ACT-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Puesta en pruebas del Importador Plan de estudios"", ""D"": ""1.0"", ""E"": ""46042.0"", ""F"": false, ""G"": ""46042.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Julian Sanchez ""}","{""J"": ""if(or(F386=TRUE,G386>0,H386=\""Done\"",isblank(#REF!)),\""N/A\"",if($B$5<=#REF!,\""N/A\"",\""Overdue\""))""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000371,task,✅Lista de Tareas,387,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Otros,Actividad,TSK000371,Actualizar Software (Nueva pantalla de valoración),1.0,2025-12-09,2025-12-09,true,Hecho,Alto,Carmen Donoso,N/A,,support:ACT-219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Actualizar Software (Nueva pantalla de valoración)"", ""D"": ""1.0"", ""E"": ""46000.0"", ""F"": true, ""G"": ""46000.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": ""if(or(F387=TRUE,G387>0,H387=\""Done\"",isblank(E387)),\""N/A\"",if($B$5<=E387,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000372,task,✅Lista de Tareas,388,PRJ0002,Fundación Incolmotos Yamaha,Fundación Incolmotos Yamaha,Soporte,Campuspack,support,Admisiones,Actividad,TSK000372,Documentación Personalización automatización Preinscripción y matriculas Escuelas Musicales,5.0,2025-12-18,2026-01-26,true,Hecho,Urgente,Carmen Donoso,N/A,Sesión hoy 2pm,support:ACT-220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Fundación Incolmotos Yamaha"", ""C"": ""Documentación Personalización automatización Preinscripción y matriculas Escuelas Musicales"", ""D"": ""5.0"", ""E"": ""46009.0"", ""F"": true, ""G"": ""46048.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Sesión hoy 2pm""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000373,task,✅Lista de Tareas,389,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000373,Firma electronica: Solicitar reportes de matricula al cliente (Abrir Sac del proceso),1.0,2026-01-14,2026-01-14,false,No iniciado,Medio,Jhoec Camayo,N/A,"No lo van a implementar por ahora, despues de lo academico",support:ACT-221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Firma electronica: Solicitar reportes de matricula al cliente (Abrir Sac del proceso)"", ""D"": ""1.0"", ""E"": ""46036.0"", ""F"": false, ""G"": ""46036.0"", ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo"", ""L"": ""No lo van a implementar por ahora, despues de lo academico""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000374,task,✅Lista de Tareas,390,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000374,Firma electronica: Revisión y aprobación de los reportes de matricula,0.0,2026-01-20,2026-01-23,false,No iniciado,Medio,Jhoec Camayo,N/A,,support:ACT-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Firma electronica: Revisión y aprobación de los reportes de matricula "", ""D"": ""0.0"", ""E"": ""46042.0"", ""F"": false, ""G"": ""46045.0"", ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000375,task,✅Lista de Tareas,391,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000375,Firma electronica: Desarrollo de las plantillas de matricula,0.0,2026-01-27,2026-01-30,false,No iniciado,Medio,Jhoec Camayo,N/A,,support:ACT-223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Firma electronica: Desarrollo de las plantillas de matricula"", ""D"": ""0.0"", ""E"": ""46049.0"", ""F"": false, ""G"": ""46052.0"", ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000376,task,✅Lista de Tareas,392,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000376,Firma electronica: Entrega y auditoria de los reportes de matricula en ambien de pruebas al cliente,0.0,2026-02-03,2026-02-03,false,No iniciado,Medio,Jhoec Camayo,N/A,,support:ACT-224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Firma electronica: Entrega y auditoria de los reportes de matricula en ambien de pruebas al cliente "", ""D"": ""0.0"", ""E"": ""46056.0"", ""F"": false, ""G"": ""46056.0"", ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000377,task,✅Lista de Tareas,393,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Firma electrónica,Actividad,TSK000377,Firma electronica: Despliegue en sitio de producción,0.0,2026-02-06,2026-02-06,false,No iniciado,Medio,Jhoec Camayo,N/A,,support:ACT-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Firma electronica: Despliegue en sitio de producción "", ""D"": ""0.0"", ""E"": ""46059.0"", ""F"": false, ""G"": ""46059.0"", ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000378,task,✅Lista de Tareas,394,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000378,Firma electronica: Capacitación proceso completo de Matriculas y acta de entrega,0.0,2026-02-06,2026-02-06,false,No iniciado,Medio,Jhoec Camayo,N/A,,support:ACT-226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Firma electronica: Capacitación proceso completo de Matriculas y acta de entrega"", ""D"": ""0.0"", ""E"": ""46059.0"", ""F"": false, ""G"": ""46059.0"", ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000379,task,✅Lista de Tareas,395,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Capacitación,Actividad,TSK000379,86372 - Capacitación Recursos Fisicos y ACTA,2.0,2025-12-12,2025-12-12,false,Hecho,Alto,Geraldine Araque,N/A,12am,support:ACT-227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""86372 - Capacitación Recursos Fisicos y ACTA"", ""D"": ""2.0"", ""E"": ""46003.0"", ""F"": false, ""G"": ""46003.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque"", ""L"": ""12am""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000380,task,✅Lista de Tareas,396,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,Capacitación,Actividad,TSK000380,Adicionales: Tienda virtual: Capacitación (1h),0.0,2026-03-11,2026-03-11,false,No iniciado,Alto,Geraldine Araque,N/A,,implementation_schoolpack:ACT-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Adventista"", ""C"": ""Adicionales: Tienda virtual: Capacitación (1h)"", ""D"": ""0.0"", ""E"": ""46092.0"", ""F"": false, ""G"": ""46092.0"", ""H"": ""No iniciado"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque""}","{""J"": """"}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
